"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test that navigation doesn't depend on previous navigation state.

Verifies that each navigation action works independently,
regardless of navigation history.
","0","test_navigation_state_independent[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Smoke test: Navigation header persists across modules.

Critical test to ensure navigation header doesn't disappear.
","5899","test_smoke_navigation_header_persistent[chromium]","tests","Wed Oct 29 00:42:42 UTC 2025","passed","Wed Oct 29 00:42:48 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","0","test_all_months_end_date_calculation[firefox-June-May]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","911","test_navigate_to_recruitment[chromium]","tests","Wed Oct 29 00:44:14 UTC 2025","passed","Wed Oct 29 00:44:15 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","321","test_all_months_end_date_calculation[webkit-September-August]","tests","Wed Oct 29 00:46:08 UTC 2025","passed","Wed Oct 29 00:46:09 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify user cannot login with empty username and password.

Scenario:
    Given: User is on the login page
    When: User clicks login button without entering credentials
    Then: User should remain on the login page
    And: URL should still contain ""auth/login""

Args:
    login_page: LoginPage instance
","837","test_empty_credentials[chromium]","tests","Wed Oct 29 00:43:39 UTC 2025","passed","Wed Oct 29 00:43:40 UTC 2025","","test_login","",""
"
Test navigation to Maintenance module.

Verifies that clicking Maintenance menu navigates to the Maintenance
module and the URL changes accordingly.
","1174","test_navigate_to_maintenance[chromium]","tests","Wed Oct 29 00:44:22 UTC 2025","passed","Wed Oct 29 00:44:23 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Verify user cannot login with empty password.

Scenario:
    Given: User is on the login page
    When: User enters only username (no password)
    And: User clicks the login button
    Then: User should remain on the login page

Args:
    login_page: LoginPage instance
","802","test_empty_password[webkit]","tests","Wed Oct 29 00:44:11 UTC 2025","passed","Wed Oct 29 00:44:12 UTC 2025","","test_login","",""
"
Configure leave period to start on April 1st (fiscal year).

Scenario:
    Given I am on the Leave Period configuration page
    When I select ""April"" as start month
    And I select ""01"" as start date
    Then the end date should be ""March 31""
    When I save the configuration
    Then I should see a success message

This tests a common fiscal year leave period configuration.
","0","test_configure_leave_period_april_first[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Smoke test: Basic cross-module navigation works.

Critical test to ensure users can navigate between modules.
","0","test_smoke_basic_cross_module_navigation[firefox]","tests","Wed Oct 29 00:42:23 UTC 2025","broken","Wed Oct 29 00:42:23 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","165","test_all_months_end_date_calculation[chromium-July-June]","tests","Wed Oct 29 00:45:10 UTC 2025","passed","Wed Oct 29 00:45:10 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify all critical login page elements are visible on page load.

Scenario:
    Given: User is on the login page
    When: Page finishes loading
    Then: Username field should be visible
    And: Password field should be visible
    And: Login button should be visible
    And: Login logo should be visible

Args:
    login_page: LoginPage instance
","0","test_login_page_elements_visible[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","","test_login","",""
"
Test performance review workflow.

Workflow:
1. View employee in PIM
2. Check employee performance
3. Review attendance (Time)
4. Check leave history
","0","test_performance_review_workflow[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test that navigation preserves application state correctly.

Verifies that navigating between modules using NavigationHeader
doesn't cause state loss or errors.
","0","test_navigation_preserves_state[firefox]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Test logout functionality.

Verifies that clicking logout redirects to login page and
the session is terminated.
","1985","test_logout_functionality[chromium]","tests","Wed Oct 29 00:44:18 UTC 2025","passed","Wed Oct 29 00:44:20 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test navigating from Leave to Dashboard and back.

Verifies that returning to Leave module after visiting Dashboard
works correctly.
","6132","test_leave_to_dashboard_and_back[chromium]","tests","Wed Oct 29 00:42:30 UTC 2025","passed","Wed Oct 29 00:42:36 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test Admin to PIM navigation workflow.

Common workflow: Admin creates user, then views in PIM.
","2666","test_navigate_admin_to_pim_workflow[chromium]","tests","Wed Oct 29 00:42:45 UTC 2025","passed","Wed Oct 29 00:42:47 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Smoke test: Basic cross-module navigation works.

Critical test to ensure users can navigate between modules.
","8987","test_smoke_basic_cross_module_navigation[webkit]","tests","Wed Oct 29 00:42:31 UTC 2025","passed","Wed Oct 29 00:42:40 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test navigation to Performance module.

Verifies that clicking Performance menu navigates to the Performance
module and the URL changes accordingly.
","2039","test_navigate_to_performance[webkit]","tests","Wed Oct 29 00:44:50 UTC 2025","passed","Wed Oct 29 00:44:52 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","200","test_all_months_end_date_calculation[webkit-February-January]","tests","Wed Oct 29 00:45:48 UTC 2025","passed","Wed Oct 29 00:45:48 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation works correctly after page refresh.

Verifies that refreshing the page doesn't break navigation.
","4186","test_navigation_with_page_refresh[chromium]","tests","Wed Oct 29 00:43:16 UTC 2025","passed","Wed Oct 29 00:43:20 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test that NavigationHeader is available on all authenticated pages.

Verifies that the navigation header persists when navigating
between different modules.
","2700","test_navigation_header_available_on_all_pages[chromium]","tests","Wed Oct 29 00:44:27 UTC 2025","passed","Wed Oct 29 00:44:29 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Verify user dropdown is visible and clickable.

Tests that the user dropdown button appears in the navigation header
and can be interacted with.
","0","test_user_dropdown_visible[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Smoke test: Verify basic navigation works.

Critical test to ensure users can navigate between modules.
","3929","test_smoke_navigation_works[webkit]","tests","Wed Oct 29 00:45:40 UTC 2025","passed","Wed Oct 29 00:45:44 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Smoke test: Verify Leave Period page loads successfully.

Critical test to ensure the page is accessible and displays
all essential elements.
","0","test_smoke_leave_period_page_loads[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestLeavePeriodSmoke","test_leave_period","",""
"
Test navigation works after page interactions.

Verifies that performing actions on a page doesn't break
subsequent navigation.
","0","test_navigation_after_page_interaction[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Verify user dropdown menu items appear when opened.

Tests that clicking the user dropdown reveals all expected menu items
(Change Password, About, Support, Logout).
","1066","test_user_dropdown_menu_items[webkit]","tests","Wed Oct 29 00:44:43 UTC 2025","passed","Wed Oct 29 00:44:44 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test Recruitment to Performance navigation workflow.

Common workflow: Recruit employee, then manage performance.
","0","test_navigate_recruitment_to_performance_workflow[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test that NavigationHeader uses composition pattern correctly.

Verifies that the nav_header attribute is available on page objects
and works as expected via composition (not inheritance).
","374","test_navigation_header_composition_pattern[chromium]","tests","Wed Oct 29 00:44:39 UTC 2025","passed","Wed Oct 29 00:44:40 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Test navigation to Admin module.

Verifies that clicking Admin menu navigates to the Admin module
and the URL changes accordingly.
","0","test_navigate_to_admin[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Verify error message is displayed when login fails with invalid credentials.

Scenario:
    Given: User is on the login page
    When: User enters invalid username and password
    And: User clicks the login button
    Then: Error message should be visible
    And: Error message should contain ""Invalid credentials""

Args:
    login_page: LoginPage instance
","970","test_invalid_login[chromium]","tests","Wed Oct 29 00:43:58 UTC 2025","passed","Wed Oct 29 00:43:58 UTC 2025","","test_login","",""
"
Test navigation works after page interactions.

Verifies that performing actions on a page doesn't break
subsequent navigation.
","3259","test_navigation_after_page_interaction[webkit]","tests","Wed Oct 29 00:43:32 UTC 2025","passed","Wed Oct 29 00:43:36 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Demo: Login test with visual highlighting for debugging.

This test shows how to use Playwright's native highlight() during development
to visually identify which elements are being interacted with.

Scenario:
    Given: User is on the login page
    When: User enters valid credentials with visual highlights
    Then: User should be redirected to dashboard

Args:
    login_page: LoginPage instance
    config_service: Configuration service with credentials
","3976","test_login_with_highlight_demo[chromium]","tests","Wed Oct 29 00:43:52 UTC 2025","passed","Wed Oct 29 00:43:56 UTC 2025","","test_login_demo","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","169","test_all_months_end_date_calculation[chromium-April-March]","tests","Wed Oct 29 00:44:53 UTC 2025","passed","Wed Oct 29 00:44:53 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation to PIM module.

Verifies that clicking PIM menu navigates to the PIM module
and the URL changes accordingly.
","1136","test_navigate_to_pim[chromium]","tests","Wed Oct 29 00:44:07 UTC 2025","passed","Wed Oct 29 00:44:08 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test Leave to Time navigation workflow.

Common workflow: Check leave balance, then view timesheets.
","2021","test_navigate_leave_to_time_workflow[webkit]","tests","Wed Oct 29 00:43:16 UTC 2025","passed","Wed Oct 29 00:43:18 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test typical employee self-service workflow.

Workflow:
1. View dashboard
2. Update personal info (My Info)
3. Apply for leave
4. Submit timesheet
","10961","test_employee_self_service_workflow[webkit]","tests","Wed Oct 29 00:43:36 UTC 2025","passed","Wed Oct 29 00:43:47 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","0","test_all_months_end_date_calculation[firefox-April-March]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation to Buzz module.

Verifies that clicking Buzz menu navigates to the Buzz (social) module
and the URL changes accordingly.
","1312","test_navigate_to_buzz[webkit]","tests","Wed Oct 29 00:45:07 UTC 2025","passed","Wed Oct 29 00:45:08 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Maintenance module.

Verifies that clicking Maintenance menu navigates to the Maintenance
module and the URL changes accordingly.
","1306","test_navigate_to_maintenance[webkit]","tests","Wed Oct 29 00:45:16 UTC 2025","passed","Wed Oct 29 00:45:17 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Buzz module.

Verifies that clicking Buzz menu navigates to the Buzz (social) module
and the URL changes accordingly.
","771","test_navigate_to_buzz[chromium]","tests","Wed Oct 29 00:44:18 UTC 2025","passed","Wed Oct 29 00:44:19 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Change Password page.

Verifies that clicking Change Password in the user dropdown
navigates to the password change page.
","0","test_change_password_navigation[firefox]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test navigation to Directory module.

Verifies that clicking Directory menu navigates to the Directory
module and the URL changes accordingly.
","0","test_navigate_to_directory[firefox]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test that different page objects can use the same NavigationHeader.

Verifies that NavigationHeader is composable and can be used
across different page object instances.
","5067","test_multiple_page_objects_share_navigation[webkit]","tests","Wed Oct 29 00:45:27 UTC 2025","passed","Wed Oct 29 00:45:32 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","0","test_navigate_to_recruitment[firefox]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Support page.

Verifies that clicking Support in the user dropdown
navigates to the support page or opens support resources.
","934","test_support_navigation[chromium]","tests","Wed Oct 29 00:44:36 UTC 2025","passed","Wed Oct 29 00:44:37 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","2032","test_navigate_to_recruitment[webkit]","tests","Wed Oct 29 00:44:50 UTC 2025","passed","Wed Oct 29 00:44:52 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test that save button is enabled when page loads.

Scenario:
    Given I am on the Leave Period configuration page
    Then the Save button should be enabled
    And the Reset button should be enabled

This verifies the page loads in a ready state.
","19","test_save_button_enabled[webkit]","tests","Wed Oct 29 00:44:03 UTC 2025","passed","Wed Oct 29 00:44:03 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Test that NavigationHeader is available on all authenticated pages.

Verifies that the navigation header persists when navigating
between different modules.
","3994","test_navigation_header_available_on_all_pages[webkit]","tests","Wed Oct 29 00:45:20 UTC 2025","passed","Wed Oct 29 00:45:24 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Smoke test: Verify main navigation menu is visible.

Critical test to ensure the navigation header renders correctly
after login.
","420","test_smoke_main_menu_visible[webkit]","tests","Wed Oct 29 00:45:37 UTC 2025","passed","Wed Oct 29 00:45:38 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Verify all critical login page elements are visible on page load.

Scenario:
    Given: User is on the login page
    When: Page finishes loading
    Then: Username field should be visible
    And: Password field should be visible
    And: Login button should be visible
    And: Login logo should be visible

Args:
    login_page: LoginPage instance
","507","test_login_page_elements_visible[webkit]","tests","Wed Oct 29 00:44:00 UTC 2025","passed","Wed Oct 29 00:44:00 UTC 2025","","test_login","",""
"
Test navigation to Leave Period from Leave List page.

Scenario:
    Given I am on the Leave List page
    When I click Configure dropdown
    And I click Leave Period menu item
    Then I should navigate to Leave Period configuration page
    And the page title should be ""Leave Period""

This verifies navigation integration within the Leave module.

TODO: Fix Configure dropdown locator in LeaveBasePage.
      Current locator: li.oxd-topbar-body-nav-tab:has-text('Configure')
      Issue: Element not clickable - may need more specific selector
","0","test_navigate_to_leave_period_from_leave_list[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","skipped","Wed Oct 29 00:42:24 UTC 2025","TestLeavePeriodIntegration","test_leave_period","",""
"
Verify current leave period is displayed on the page.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the current leave period displayed
    And it should be in the format ""YYYY-MM-DD to YYYY-MM-DD""

This verifies that users can see the currently configured leave period.
","0","test_view_current_leave_period[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test method chaining for fluent API.

Scenario:
    Given I am on the Leave Period configuration page
    When I use method chaining to configure leave period
    Then all methods should execute successfully
    And the configuration should be saved

This verifies that the fluent interface pattern works correctly.
","219","test_method_chaining[chromium]","tests","Wed Oct 29 00:43:57 UTC 2025","passed","Wed Oct 29 00:43:58 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Smoke test: Verify logout works.

Critical test to ensure users can log out of the application.
","1094","test_smoke_logout_works[chromium]","tests","Wed Oct 29 00:44:47 UTC 2025","passed","Wed Oct 29 00:44:48 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test PIM to Leave navigation workflow.

Common workflow: View employee in PIM, then assign leave.
","6371","test_navigate_pim_to_leave_workflow[chromium]","tests","Wed Oct 29 00:42:52 UTC 2025","passed","Wed Oct 29 00:42:58 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test that end date updates when start date changes.

Scenario:
    Given I am on the Leave Period configuration page
    When I select different start months
    Then the end date should update dynamically for each selection

This verifies real-time calculation of end dates.
","0","test_end_date_updates_dynamically[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","272","test_all_months_end_date_calculation[webkit-October-September]","tests","Wed Oct 29 00:46:09 UTC 2025","passed","Wed Oct 29 00:46:09 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test that different page objects can use the same NavigationHeader.

Verifies that NavigationHeader is composable and can be used
across different page object instances.
","0","test_multiple_page_objects_share_navigation[firefox]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Configure leave period to start on January 1st.

Scenario:
    Given I am on the Leave Period configuration page
    When I select ""January"" as start month
    And I select ""01"" as start date
    Then the end date should be ""December 31""
    When I save the configuration
    Then I should see a success message

This is the most common leave period configuration (calendar year).
","1291","test_configure_leave_period_january_first[webkit]","tests","Wed Oct 29 00:43:56 UTC 2025","passed","Wed Oct 29 00:43:57 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test multiple round trips between modules.

Verifies that navigating back and forth multiple times
works correctly without errors.
","14839","test_multiple_round_trips[webkit]","tests","Wed Oct 29 00:42:45 UTC 2025","passed","Wed Oct 29 00:42:59 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","0","test_all_months_end_date_calculation[firefox-January-December]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Configure leave period to start on April 1st (fiscal year).

Scenario:
    Given I am on the Leave Period configuration page
    When I select ""April"" as start month
    And I select ""01"" as start date
    Then the end date should be ""March 31""
    When I save the configuration
    Then I should see a success message

This tests a common fiscal year leave period configuration.
","1297","test_configure_leave_period_april_first[webkit]","tests","Wed Oct 29 00:44:08 UTC 2025","passed","Wed Oct 29 00:44:10 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test performance review workflow.

Workflow:
1. View employee in PIM
2. Check employee performance
3. Review attendance (Time)
4. Check leave history
","8193","test_performance_review_workflow[chromium]","tests","Wed Oct 29 00:42:48 UTC 2025","passed","Wed Oct 29 00:42:56 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test navigation to Admin module.

Verifies that clicking Admin menu navigates to the Admin module
and the URL changes accordingly.
","2064","test_navigate_to_admin[chromium]","tests","Wed Oct 29 00:44:01 UTC 2025","passed","Wed Oct 29 00:44:03 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","2085","test_navigate_to_time[webkit]","tests","Wed Oct 29 00:44:41 UTC 2025","passed","Wed Oct 29 00:44:43 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test that navigation header remains consistent across all modules.

Verifies that the same navigation options are available regardless
of which module the user is currently viewing.
","9068","test_navigation_header_consistent_across_modules[webkit]","tests","Wed Oct 29 00:43:09 UTC 2025","passed","Wed Oct 29 00:43:18 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Test navigation works correctly after page refresh.

Verifies that refreshing the page doesn't break navigation.
","6654","test_navigation_with_page_refresh[webkit]","tests","Wed Oct 29 00:43:36 UTC 2025","passed","Wed Oct 29 00:43:42 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Verify user dropdown is visible and clickable.

Tests that the user dropdown button appears in the navigation header
and can be interacted with.
","186","test_user_dropdown_visible[chromium]","tests","Wed Oct 29 00:44:00 UTC 2025","passed","Wed Oct 29 00:44:00 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test navigation to Change Password page.

Verifies that clicking Change Password in the user dropdown
navigates to the password change page.
","753","test_change_password_navigation[chromium]","tests","Wed Oct 29 00:44:33 UTC 2025","passed","Wed Oct 29 00:44:33 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","0","test_all_months_end_date_calculation[firefox-July-June]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","0","test_navigate_to_time[firefox]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Smoke test: Verify logout works.

Critical test to ensure users can log out of the application.
","1820","test_smoke_logout_works[webkit]","tests","Wed Oct 29 00:45:37 UTC 2025","passed","Wed Oct 29 00:45:39 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Verify error message is displayed when login fails with invalid credentials.

Scenario:
    Given: User is on the login page
    When: User enters invalid username and password
    And: User clicks the login button
    Then: Error message should be visible
    And: Error message should contain ""Invalid credentials""

Args:
    login_page: LoginPage instance
","0","test_invalid_login[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","","test_login","",""
"
Verify user dropdown is visible and clickable.

Tests that the user dropdown button appears in the navigation header
and can be interacted with.
","405","test_user_dropdown_visible[webkit]","tests","Wed Oct 29 00:44:36 UTC 2025","passed","Wed Oct 29 00:44:36 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","552","test_all_months_end_date_calculation[webkit-April-March]","tests","Wed Oct 29 00:45:54 UTC 2025","passed","Wed Oct 29 00:45:54 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test that NavigationHeader is available on all authenticated pages.

Verifies that the navigation header persists when navigating
between different modules.
","0","test_navigation_header_available_on_all_pages[firefox]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Verify all main menu items are visible after login.

Tests that the navigation header displays all expected menu items
for a logged-in user with standard permissions.
","0","test_main_menu_items_visible[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","243","test_all_months_end_date_calculation[webkit-June-May]","tests","Wed Oct 29 00:45:58 UTC 2025","passed","Wed Oct 29 00:45:58 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test that end date updates when start date changes.

Scenario:
    Given I am on the Leave Period configuration page
    When I select different start months
    Then the end date should update dynamically for each selection

This verifies real-time calculation of end dates.
","547","test_end_date_updates_dynamically[chromium]","tests","Wed Oct 29 00:43:25 UTC 2025","passed","Wed Oct 29 00:43:25 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Test navigation to My Info module.

Verifies that clicking My Info menu navigates to the My Info module
and the URL changes accordingly.
","3737","test_navigate_to_my_info[webkit]","tests","Wed Oct 29 00:45:01 UTC 2025","passed","Wed Oct 29 00:45:05 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test that navigation header remains consistent across all modules.

Verifies that the same navigation options are available regardless
of which module the user is currently viewing.
","8748","test_navigation_header_consistent_across_modules[chromium]","tests","Wed Oct 29 00:43:01 UTC 2025","passed","Wed Oct 29 00:43:09 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Verify current leave period is displayed on the page.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the current leave period displayed
    And it should be in the format ""YYYY-MM-DD to YYYY-MM-DD""

This verifies that users can see the currently configured leave period.
","7","test_view_current_leave_period[chromium]","tests","Wed Oct 29 00:43:51 UTC 2025","passed","Wed Oct 29 00:43:51 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","0","test_all_months_end_date_calculation[firefox-February-January]","tests","Wed Oct 29 00:42:25 UTC 2025","broken","Wed Oct 29 00:42:25 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test rapid sequential navigation doesn't cause errors.

Verifies that navigating quickly between modules doesn't
cause race conditions or errors.
","0","test_rapid_sequential_navigation[firefox]","tests","Wed Oct 29 00:42:24 UTC 2025","broken","Wed Oct 29 00:42:24 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Smoke test: Verify Leave Period page loads successfully.

Critical test to ensure the page is accessible and displays
all essential elements.
","26","test_smoke_leave_period_page_loads[webkit]","tests","Wed Oct 29 00:44:25 UTC 2025","passed","Wed Oct 29 00:44:25 UTC 2025","TestLeavePeriodSmoke","test_leave_period","",""
