"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1353","test_configure_leave_period_happy_path[webkit-fiscal_year_april]","tests","Wed Oct 29 21:58:36 UTC 2025","passed","Wed Oct 29 21:58:37 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test navigation to Admin module.

Verifies that clicking Admin menu navigates to the Admin module
and the URL changes accordingly.
","1163","test_navigate_to_admin[chromium]","tests","Wed Oct 29 21:57:05 UTC 2025","passed","Wed Oct 29 21:57:06 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Smoke test: Round-trip navigation works.

Critical test to ensure users can navigate away and return.
","4797","test_smoke_round_trip_navigation[firefox]","tests","Wed Oct 29 21:56:18 UTC 2025","passed","Wed Oct 29 21:56:23 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Smoke test: Verify logout works.

Critical test to ensure users can log out of the application.
","1987","test_smoke_logout_works[firefox]","tests","Wed Oct 29 21:59:08 UTC 2025","passed","Wed Oct 29 21:59:10 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Data-driven test for edge case leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with edge case data
    Then the end date should be calculated correctly
    And the configuration should save successfully

Test data includes edge cases like:
- Last day of February (shorter month)
- Mid-month start dates
- Last day of 30-day months
- Last day of 31-day months

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1337","test_edge_case_configurations[webkit-mid_month_june]","tests","Wed Oct 29 21:58:39 UTC 2025","passed","Wed Oct 29 21:58:41 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","1743","test_navigate_to_time[firefox]","tests","Wed Oct 29 21:58:18 UTC 2025","passed","Wed Oct 29 21:58:20 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","1049","test_navigate_to_recruitment[chromium]","tests","Wed Oct 29 21:57:02 UTC 2025","passed","Wed Oct 29 21:57:03 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Leave module.

Verifies that clicking Leave menu navigates to the Leave module from Dashboard.
","2407","test_navigate_to_leave[firefox]","tests","Wed Oct 29 21:58:09 UTC 2025","passed","Wed Oct 29 21:58:11 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Smoke test: Verify logout works.

Critical test to ensure users can log out of the application.
","1338","test_smoke_logout_works[chromium]","tests","Wed Oct 29 21:57:46 UTC 2025","passed","Wed Oct 29 21:57:47 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test that Leave Period page maintains Leave module navigation.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see Leave module top bar
    And I should be able to navigate to other Leave pages

This verifies the Leave module top bar is available on Leave Period page.

Note:
    This test is skipped because the leave_period_page fixture navigates
    directly to the Leave Period URL, which doesn't load the full Leave
    module UI context. This is expected behavior for direct URL navigation.
    The test would pass if navigating via the UI (Configure dropdown),
    but that navigation method has locator issues.
","0","test_leave_period_maintains_leave_navigation[chromium]","tests","Wed Oct 29 21:56:35 UTC 2025","skipped","Wed Oct 29 21:56:35 UTC 2025","TestLeavePeriodIntegration","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","526","test_all_months_end_date_calculation[firefox-month_march]","tests","Wed Oct 29 21:59:24 UTC 2025","passed","Wed Oct 29 21:59:25 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1360","test_configure_leave_period_happy_path[webkit-fiscal_year_july]","tests","Wed Oct 29 21:58:42 UTC 2025","passed","Wed Oct 29 21:58:43 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test admin configuration workflow.

Workflow:
1. Access admin panel
2. Configure system settings
3. Return to dashboard
4. Verify changes (navigate to relevant module)
","3167","test_admin_configuration_workflow[firefox]","tests","Wed Oct 29 21:55:50 UTC 2025","passed","Wed Oct 29 21:55:53 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test PIM to Leave navigation workflow.

Common workflow: View employee in PIM, then assign leave.
","5197","test_navigate_pim_to_leave_workflow[webkit]","tests","Wed Oct 29 21:56:16 UTC 2025","passed","Wed Oct 29 21:56:21 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","953","test_navigate_to_time[chromium]","tests","Wed Oct 29 21:57:22 UTC 2025","passed","Wed Oct 29 21:57:23 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test reset button restores previous values.

Scenario:
    Given I am on the Leave Period configuration page
    And I have configured a leave period
    When I change the start month and date
    And I click the Reset button
    Then the values should return to the previous state

This verifies that users can discard changes before saving.
","1103","test_reset_functionality[firefox]","tests","Wed Oct 29 21:58:05 UTC 2025","passed","Wed Oct 29 21:58:06 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Smoke test: Verify main navigation menu is visible.

Critical test to ensure the navigation header renders correctly
after login.
","403","test_smoke_main_menu_visible[webkit]","tests","Wed Oct 29 21:58:19 UTC 2025","passed","Wed Oct 29 21:58:20 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Verify user can login successfully with valid credentials.

Scenario:
    Given: User is on the login page
    When: User enters valid username and password
    And: User clicks the login button
    Then: User should be redirected to the dashboard page

Args:
    login_page: LoginPage instance (already navigated to login page)
    config_service: Configuration service with valid test credentials
","1411","test_valid_login[webkit]","tests","Wed Oct 29 21:57:15 UTC 2025","passed","Wed Oct 29 21:57:16 UTC 2025","","test_login","",""
"
Verify user cannot login with empty username and password.

Scenario:
    Given: User is on the login page
    When: User clicks login button without entering credentials
    Then: User should remain on the login page
    And: URL should still contain ""auth/login""

Args:
    login_page: LoginPage instance
","665","test_empty_credentials[webkit]","tests","Wed Oct 29 21:57:26 UTC 2025","passed","Wed Oct 29 21:57:27 UTC 2025","","test_login","",""
"
Verify user dropdown menu items appear when opened.

Tests that clicking the user dropdown reveals all expected menu items
(Change Password, About, Support, Logout).
","1185","test_user_dropdown_menu_items[firefox]","tests","Wed Oct 29 21:58:13 UTC 2025","passed","Wed Oct 29 21:58:14 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test Admin to PIM navigation workflow.

Common workflow: Admin creates user, then views in PIM.
","3698","test_navigate_admin_to_pim_workflow[webkit]","tests","Wed Oct 29 21:56:05 UTC 2025","passed","Wed Oct 29 21:56:09 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test Recruitment to Performance navigation workflow.

Common workflow: Recruit employee, then manage performance.
","5103","test_navigate_recruitment_to_performance_workflow[firefox]","tests","Wed Oct 29 21:56:43 UTC 2025","passed","Wed Oct 29 21:56:48 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","192","test_all_months_end_date_calculation[webkit-month_december]","tests","Wed Oct 29 21:59:20 UTC 2025","passed","Wed Oct 29 21:59:21 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","375","test_all_months_end_date_calculation[webkit-month_march]","tests","Wed Oct 29 21:58:50 UTC 2025","passed","Wed Oct 29 21:58:51 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify user dropdown menu items appear when opened.

Tests that clicking the user dropdown reveals all expected menu items
(Change Password, About, Support, Logout).
","298","test_user_dropdown_menu_items[chromium]","tests","Wed Oct 29 21:57:15 UTC 2025","passed","Wed Oct 29 21:57:15 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Demo: Invalid login attempt with visual highlighting.

Shows how to use highlight() when debugging error scenarios.

Scenario:
    Given: User is on the login page
    When: User enters invalid credentials with highlights
    Then: Error message should be visible and highlighted

Args:
    login_page: LoginPage instance
","4247","test_invalid_login_with_highlight[webkit]","tests","Wed Oct 29 21:57:24 UTC 2025","passed","Wed Oct 29 21:57:28 UTC 2025","","test_login_demo","",""
"
Verify all main menu items are visible after login.

Tests that the navigation header displays all expected menu items
for a logged-in user with standard permissions.
","1793","test_main_menu_items_visible[firefox]","tests","Wed Oct 29 21:57:55 UTC 2025","passed","Wed Oct 29 21:57:57 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Verify user cannot login with empty username.

Scenario:
    Given: User is on the login page
    When: User enters only password (no username)
    And: User clicks the login button
    Then: User should remain on the login page

Args:
    login_page: LoginPage instance
","545","test_empty_username[firefox]","tests","Wed Oct 29 21:57:13 UTC 2025","passed","Wed Oct 29 21:57:14 UTC 2025","","test_login","",""
"
Test reset button restores previous values.

Scenario:
    Given I am on the Leave Period configuration page
    And I have configured a leave period
    When I change the start month and date
    And I click the Reset button
    Then the values should return to the previous state

This verifies that users can discard changes before saving.
","913","test_reset_functionality[webkit]","tests","Wed Oct 29 21:57:44 UTC 2025","passed","Wed Oct 29 21:57:45 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","158","test_all_months_end_date_calculation[chromium-month_december]","tests","Wed Oct 29 21:58:25 UTC 2025","passed","Wed Oct 29 21:58:25 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Verify current leave period is always displayed.

Critical test to ensure users can see the current configuration.
","13","test_smoke_current_period_displayed[webkit]","tests","Wed Oct 29 21:57:01 UTC 2025","passed","Wed Oct 29 21:57:01 UTC 2025","TestLeavePeriodSmoke","test_leave_period","",""
"
Test navigation to Support page.

Verifies that clicking Support in the user dropdown
navigates to the support page or opens support resources.
","1777","test_support_navigation[firefox]","tests","Wed Oct 29 21:58:45 UTC 2025","passed","Wed Oct 29 21:58:47 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test performance review workflow.

Workflow:
1. View employee in PIM
2. Check employee performance
3. Review attendance (Time)
4. Check leave history
","7037","test_performance_review_workflow[firefox]","tests","Wed Oct 29 21:56:09 UTC 2025","passed","Wed Oct 29 21:56:16 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Verify user cannot login with empty username and password.

Scenario:
    Given: User is on the login page
    When: User clicks login button without entering credentials
    Then: User should remain on the login page
    And: URL should still contain ""auth/login""

Args:
    login_page: LoginPage instance
","278","test_empty_credentials[chromium]","tests","Wed Oct 29 21:56:59 UTC 2025","passed","Wed Oct 29 21:56:59 UTC 2025","","test_login","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1572","test_configure_leave_period_happy_path[firefox-fiscal_year_july]","tests","Wed Oct 29 21:59:20 UTC 2025","passed","Wed Oct 29 21:59:22 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test navigating from Leave to Dashboard and back.

Verifies that returning to Leave module after visiting Dashboard
works correctly.
","4898","test_leave_to_dashboard_and_back[webkit]","tests","Wed Oct 29 21:55:49 UTC 2025","passed","Wed Oct 29 21:55:54 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test logout functionality.

Verifies that clicking logout redirects to login page and
the session is terminated.
","1712","test_logout_functionality[webkit]","tests","Wed Oct 29 21:57:57 UTC 2025","passed","Wed Oct 29 21:57:59 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","363","test_all_months_end_date_calculation[webkit-month_april]","tests","Wed Oct 29 21:59:00 UTC 2025","passed","Wed Oct 29 21:59:01 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test admin configuration workflow.

Workflow:
1. Access admin panel
2. Configure system settings
3. Return to dashboard
4. Verify changes (navigate to relevant module)
","2019","test_admin_configuration_workflow[chromium]","tests","Wed Oct 29 21:55:46 UTC 2025","passed","Wed Oct 29 21:55:48 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Demo: Login test with visual highlighting for debugging.

This test shows how to use Playwright's native highlight() during development
to visually identify which elements are being interacted with.

Scenario:
    Given: User is on the login page
    When: User enters valid credentials with visual highlights
    Then: User should be redirected to dashboard

Args:
    login_page: LoginPage instance
    config_service: Configuration service with credentials
","4183","test_login_with_highlight_demo[firefox]","tests","Wed Oct 29 21:57:30 UTC 2025","passed","Wed Oct 29 21:57:34 UTC 2025","","test_login_demo","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1606","test_configure_leave_period_happy_path[webkit-calendar_year]","tests","Wed Oct 29 21:57:01 UTC 2025","passed","Wed Oct 29 21:57:03 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Verify all critical login page elements are visible on page load.

Scenario:
    Given: User is on the login page
    When: Page finishes loading
    Then: Username field should be visible
    And: Password field should be visible
    And: Login button should be visible
    And: Login logo should be visible

Args:
    login_page: LoginPage instance
","712","test_login_page_elements_visible[webkit]","tests","Wed Oct 29 21:57:23 UTC 2025","passed","Wed Oct 29 21:57:24 UTC 2025","","test_login","",""
"
Test multiple round trips between modules.

Verifies that navigating back and forth multiple times
works correctly without errors.
","12671","test_multiple_round_trips[webkit]","tests","Wed Oct 29 21:55:59 UTC 2025","passed","Wed Oct 29 21:56:12 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Data-driven test for edge case leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with edge case data
    Then the end date should be calculated correctly
    And the configuration should save successfully

Test data includes edge cases like:
- Last day of February (shorter month)
- Mid-month start dates
- Last day of 30-day months
- Last day of 31-day months

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1561","test_edge_case_configurations[firefox-february_last_day]","tests","Wed Oct 29 21:57:50 UTC 2025","passed","Wed Oct 29 21:57:52 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","244","test_all_months_end_date_calculation[firefox-month_december]","tests","Wed Oct 29 21:59:57 UTC 2025","passed","Wed Oct 29 21:59:57 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test opening the user dropdown.

Verifies that the user dropdown can be opened and menu items
become visible.
","609","test_open_user_dropdown[firefox]","tests","Wed Oct 29 21:58:30 UTC 2025","passed","Wed Oct 29 21:58:31 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test navigation to Buzz module.

Verifies that clicking Buzz menu navigates to the Buzz (social) module
and the URL changes accordingly.
","898","test_navigate_to_buzz[firefox]","tests","Wed Oct 29 21:58:21 UTC 2025","passed","Wed Oct 29 21:58:21 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1208","test_configure_leave_period_happy_path[chromium-fiscal_year_october]","tests","Wed Oct 29 21:58:03 UTC 2025","passed","Wed Oct 29 21:58:04 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test performance review workflow.

Workflow:
1. View employee in PIM
2. Check employee performance
3. Review attendance (Time)
4. Check leave history
","7617","test_performance_review_workflow[webkit]","tests","Wed Oct 29 21:56:08 UTC 2025","passed","Wed Oct 29 21:56:16 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","168","test_all_months_end_date_calculation[chromium-month_august]","tests","Wed Oct 29 21:58:18 UTC 2025","passed","Wed Oct 29 21:58:18 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test rapid sequential navigation doesn't cause errors.

Verifies that navigating quickly between modules doesn't
cause race conditions or errors.
","7042","test_rapid_sequential_navigation[chromium]","tests","Wed Oct 29 21:56:12 UTC 2025","passed","Wed Oct 29 21:56:19 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test navigation to My Info module.

Verifies that clicking My Info menu navigates to the My Info module
and the URL changes accordingly.
","1208","test_navigate_to_my_info[webkit]","tests","Wed Oct 29 21:57:38 UTC 2025","passed","Wed Oct 29 21:57:39 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test Admin to PIM navigation workflow.

Common workflow: Admin creates user, then views in PIM.
","4541","test_navigate_admin_to_pim_workflow[firefox]","tests","Wed Oct 29 21:56:07 UTC 2025","passed","Wed Oct 29 21:56:12 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test that different page objects can use the same NavigationHeader.

Verifies that NavigationHeader is composable and can be used
across different page object instances.
","4547","test_multiple_page_objects_share_navigation[webkit]","tests","Wed Oct 29 21:58:12 UTC 2025","passed","Wed Oct 29 21:58:17 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Verify fluent API (method chaining) works correctly for login flow.

Scenario:
    Given: User is on the login page
    When: User chains enter_username, enter_password, and click_login methods
    Then: User should be redirected to dashboard (login successful)

Args:
    login_page: LoginPage instance
    config_service: Configuration service with valid credentials
","1334","test_method_chaining[firefox]","tests","Wed Oct 29 21:57:24 UTC 2025","passed","Wed Oct 29 21:57:25 UTC 2025","","test_login","",""
"
Test navigation through all main modules sequentially.

Simulates a user exploring different modules in the application,
verifying that each navigation works correctly.
","10068","test_navigate_through_all_main_modules[webkit]","tests","Wed Oct 29 21:55:49 UTC 2025","passed","Wed Oct 29 21:55:59 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Verify all main menu items are visible after login.

Tests that the navigation header displays all expected menu items
for a logged-in user with standard permissions.
","692","test_main_menu_items_visible[webkit]","tests","Wed Oct 29 21:57:38 UTC 2025","passed","Wed Oct 29 21:57:39 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","304","test_all_months_end_date_calculation[firefox-month_february]","tests","Wed Oct 29 21:59:17 UTC 2025","passed","Wed Oct 29 21:59:18 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test multiple round trips between modules.

Verifies that navigating back and forth multiple times
works correctly without errors.
","9001","test_multiple_round_trips[chromium]","tests","Wed Oct 29 21:55:53 UTC 2025","passed","Wed Oct 29 21:56:02 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test that URL changes correctly reflect navigation actions.

Verifies that each navigation action results in a unique URL
corresponding to the target module.
","6625","test_url_changes_reflect_navigation[chromium]","tests","Wed Oct 29 21:56:35 UTC 2025","passed","Wed Oct 29 21:56:41 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Test that URL changes correctly reflect navigation actions.

Verifies that each navigation action results in a unique URL
corresponding to the target module.
","8210","test_url_changes_reflect_navigation[firefox]","tests","Wed Oct 29 21:57:00 UTC 2025","passed","Wed Oct 29 21:57:08 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Smoke test: Verify basic navigation works.

Critical test to ensure users can navigate between modules.
","5487","test_smoke_navigation_works[firefox]","tests","Wed Oct 29 21:59:02 UTC 2025","passed","Wed Oct 29 21:59:07 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test that different page objects can use the same NavigationHeader.

Verifies that NavigationHeader is composable and can be used
across different page object instances.
","5563","test_multiple_page_objects_share_navigation[firefox]","tests","Wed Oct 29 21:58:56 UTC 2025","passed","Wed Oct 29 21:59:01 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Data-driven test for edge case leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with edge case data
    Then the end date should be calculated correctly
    And the configuration should save successfully

Test data includes edge cases like:
- Last day of February (shorter month)
- Mid-month start dates
- Last day of 30-day months
- Last day of 31-day months

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1457","test_edge_case_configurations[firefox-month_with_30_days]","tests","Wed Oct 29 21:59:33 UTC 2025","passed","Wed Oct 29 21:59:34 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1475","test_configure_leave_period_happy_path[firefox-fiscal_year_october]","tests","Wed Oct 29 21:59:28 UTC 2025","passed","Wed Oct 29 21:59:29 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","438","test_all_months_end_date_calculation[firefox-month_june]","tests","Wed Oct 29 21:59:43 UTC 2025","passed","Wed Oct 29 21:59:44 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify error message is displayed when login fails with invalid credentials.

Scenario:
    Given: User is on the login page
    When: User enters invalid username and password
    And: User clicks the login button
    Then: Error message should be visible
    And: Error message should contain ""Invalid credentials""

Args:
    login_page: LoginPage instance
","1790","test_invalid_login[firefox]","tests","Wed Oct 29 21:57:34 UTC 2025","passed","Wed Oct 29 21:57:36 UTC 2025","","test_login","",""
"
Test logout functionality.

Verifies that clicking logout redirects to login page and
the session is terminated.
","3061","test_logout_functionality[firefox]","tests","Wed Oct 29 21:58:27 UTC 2025","passed","Wed Oct 29 21:58:30 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Smoke test: Verify basic navigation works.

Critical test to ensure users can navigate between modules.
","3087","test_smoke_navigation_works[chromium]","tests","Wed Oct 29 21:57:44 UTC 2025","passed","Wed Oct 29 21:57:47 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Smoke test: Verify main navigation menu is visible.

Critical test to ensure the navigation header renders correctly
after login.
","1747","test_smoke_main_menu_visible[firefox]","tests","Wed Oct 29 21:58:52 UTC 2025","passed","Wed Oct 29 21:58:54 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test navigation to Buzz module.

Verifies that clicking Buzz menu navigates to the Buzz (social) module
and the URL changes accordingly.
","671","test_navigate_to_buzz[chromium]","tests","Wed Oct 29 21:57:21 UTC 2025","passed","Wed Oct 29 21:57:22 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Verify user can login successfully with valid credentials.

Scenario:
    Given: User is on the login page
    When: User enters valid username and password
    And: User clicks the login button
    Then: User should be redirected to the dashboard page

Args:
    login_page: LoginPage instance (already navigated to login page)
    config_service: Configuration service with valid test credentials
","1348","test_valid_login[firefox]","tests","Wed Oct 29 21:57:28 UTC 2025","passed","Wed Oct 29 21:57:29 UTC 2025","","test_login","",""
