"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","381","test_all_months_end_date_calculation[webkit-March-February]","tests","Wed Oct 29 00:50:39 UTC 2025","passed","Wed Oct 29 00:50:40 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","190","test_all_months_end_date_calculation[chromium-December-November]","tests","Wed Oct 29 00:50:47 UTC 2025","passed","Wed Oct 29 00:50:47 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","181","test_all_months_end_date_calculation[chromium-October-September]","tests","Wed Oct 29 00:50:39 UTC 2025","passed","Wed Oct 29 00:50:40 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify user dropdown is visible and clickable.

Tests that the user dropdown button appears in the navigation header
and can be interacted with.
","894","test_user_dropdown_visible[firefox]","tests","Wed Oct 29 00:49:56 UTC 2025","passed","Wed Oct 29 00:49:57 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Verify user dropdown is visible and clickable.

Tests that the user dropdown button appears in the navigation header
and can be interacted with.
","881","test_user_dropdown_visible[chromium]","tests","Wed Oct 29 00:48:56 UTC 2025","passed","Wed Oct 29 00:48:57 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Configure leave period to start on January 1st.

Scenario:
    Given I am on the Leave Period configuration page
    When I select ""January"" as start month
    And I select ""01"" as start date
    Then the end date should be ""December 31""
    When I save the configuration
    Then I should see a success message

This is the most common leave period configuration (calendar year).
","1211","test_configure_leave_period_january_first[chromium]","tests","Wed Oct 29 00:47:58 UTC 2025","passed","Wed Oct 29 00:47:59 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test that navigation header remains consistent across all modules.

Verifies that the same navigation options are available regardless
of which module the user is currently viewing.
","12982","test_navigation_header_consistent_across_modules[webkit]","tests","Wed Oct 29 00:47:12 UTC 2025","passed","Wed Oct 29 00:47:25 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Demo: Login test with visual highlighting for debugging.

This test shows how to use Playwright's native highlight() during development
to visually identify which elements are being interacted with.

Scenario:
    Given: User is on the login page
    When: User enters valid credentials with visual highlights
    Then: User should be redirected to dashboard

Args:
    login_page: LoginPage instance
    config_service: Configuration service with credentials
","4628","test_login_with_highlight_demo[chromium]","tests","Wed Oct 29 00:48:22 UTC 2025","passed","Wed Oct 29 00:48:27 UTC 2025","","test_login_demo","",""
"
Verify all critical login page elements are visible on page load.

Scenario:
    Given: User is on the login page
    When: Page finishes loading
    Then: Username field should be visible
    And: Password field should be visible
    And: Login button should be visible
    And: Login logo should be visible

Args:
    login_page: LoginPage instance
","918","test_login_page_elements_visible[chromium]","tests","Wed Oct 29 00:48:08 UTC 2025","passed","Wed Oct 29 00:48:08 UTC 2025","","test_login","",""
"
Test that navigation preserves application state correctly.

Verifies that navigating between modules using NavigationHeader
doesn't cause state loss or errors.
","6239","test_navigation_preserves_state[chromium]","tests","Wed Oct 29 00:49:58 UTC 2025","passed","Wed Oct 29 00:50:05 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Test round trip navigation with user dropdown interaction.

Verifies that user dropdown works correctly after navigating
between modules.
","10921","test_round_trip_with_user_dropdown[firefox]","tests","Wed Oct 29 00:47:19 UTC 2025","passed","Wed Oct 29 00:47:30 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","4655","test_navigate_to_time[chromium]","tests","Wed Oct 29 00:48:46 UTC 2025","passed","Wed Oct 29 00:48:51 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test Recruitment to Performance navigation workflow.

Common workflow: Recruit employee, then manage performance.
","8364","test_navigate_recruitment_to_performance_workflow[webkit]","tests","Wed Oct 29 00:47:32 UTC 2025","passed","Wed Oct 29 00:47:41 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test rapid sequential navigation doesn't cause errors.

Verifies that navigating quickly between modules doesn't
cause race conditions or errors.
","13673","test_rapid_sequential_navigation[chromium]","tests","Wed Oct 29 00:47:15 UTC 2025","passed","Wed Oct 29 00:47:29 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test typical employee self-service workflow.

Workflow:
1. View dashboard
2. Update personal info (My Info)
3. Apply for leave
4. Submit timesheet
","12454","test_employee_self_service_workflow[chromium]","tests","Wed Oct 29 00:47:39 UTC 2025","passed","Wed Oct 29 00:47:52 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","3933","test_navigate_to_recruitment[chromium]","tests","Wed Oct 29 00:49:01 UTC 2025","passed","Wed Oct 29 00:49:05 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","355","test_all_months_end_date_calculation[firefox-August-July]","tests","Wed Oct 29 00:51:40 UTC 2025","passed","Wed Oct 29 00:51:40 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Verify current leave period is always displayed.

Critical test to ensure users can see the current configuration.
","13","test_smoke_current_period_displayed[chromium]","tests","Wed Oct 29 00:48:17 UTC 2025","passed","Wed Oct 29 00:48:17 UTC 2025","TestLeavePeriodSmoke","test_leave_period","",""
"
Test admin configuration workflow.

Workflow:
1. Access admin panel
2. Configure system settings
3. Return to dashboard
4. Verify changes (navigate to relevant module)
","7762","test_admin_configuration_workflow[chromium]","tests","Wed Oct 29 00:46:21 UTC 2025","passed","Wed Oct 29 00:46:29 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Smoke test: Round-trip navigation works.

Critical test to ensure users can navigate away and return.
","7549","test_smoke_round_trip_navigation[firefox]","tests","Wed Oct 29 00:47:16 UTC 2025","passed","Wed Oct 29 00:47:23 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test navigation to Buzz module.

Verifies that clicking Buzz menu navigates to the Buzz (social) module
and the URL changes accordingly.
","1665","test_navigate_to_buzz[webkit]","tests","Wed Oct 29 00:49:49 UTC 2025","passed","Wed Oct 29 00:49:51 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation through all main modules sequentially.

Simulates a user exploring different modules in the application,
verifying that each navigation works correctly.
","18000","test_navigate_through_all_main_modules[chromium]","tests","Wed Oct 29 00:46:21 UTC 2025","passed","Wed Oct 29 00:46:39 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test logout functionality.

Verifies that clicking logout redirects to login page and
the session is terminated.
","3260","test_logout_functionality[chromium]","tests","Wed Oct 29 00:49:33 UTC 2025","passed","Wed Oct 29 00:49:37 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Demo: Method chaining with selective highlighting.

Shows how to combine fluent API with strategic highlights for debugging.

Scenario:
    Given: User is on the login page
    When: User previews elements with highlights
    And: User executes login with method chaining
    Then: Login should succeed

Args:
    login_page: LoginPage instance
    config_service: Configuration service
","3398","test_method_chaining_with_highlight[firefox]","tests","Wed Oct 29 00:49:35 UTC 2025","passed","Wed Oct 29 00:49:38 UTC 2025","","test_login_demo","",""
"
Test navigation to Admin module.

Verifies that clicking Admin menu navigates to the Admin module
and the URL changes accordingly.
","4727","test_navigate_to_admin[webkit]","tests","Wed Oct 29 00:49:10 UTC 2025","passed","Wed Oct 29 00:49:15 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Verify error message is displayed when login fails with invalid credentials.

Scenario:
    Given: User is on the login page
    When: User enters invalid username and password
    And: User clicks the login button
    Then: Error message should be visible
    And: Error message should contain ""Invalid credentials""

Args:
    login_page: LoginPage instance
","3347","test_invalid_login[webkit]","tests","Wed Oct 29 00:48:58 UTC 2025","passed","Wed Oct 29 00:49:01 UTC 2025","","test_login","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","2672","test_navigate_to_recruitment[webkit]","tests","Wed Oct 29 00:49:31 UTC 2025","passed","Wed Oct 29 00:49:34 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Verify user cannot login with empty username and password.

Scenario:
    Given: User is on the login page
    When: User clicks login button without entering credentials
    Then: User should remain on the login page
    And: URL should still contain ""auth/login""

Args:
    login_page: LoginPage instance
","942","test_empty_credentials[webkit]","tests","Wed Oct 29 00:48:23 UTC 2025","passed","Wed Oct 29 00:48:24 UTC 2025","","test_login","",""
"
Test navigation to Leave Period from Leave List page.

Scenario:
    Given I am on the Leave List page
    When I click Configure dropdown
    And I click Leave Period menu item
    Then I should navigate to Leave Period configuration page
    And the page title should be ""Leave Period""

This verifies navigation integration within the Leave module.

TODO: Fix Configure dropdown locator in LeaveBasePage.
      Current locator: li.oxd-topbar-body-nav-tab:has-text('Configure')
      Issue: Element not clickable - may need more specific selector
","0","test_navigate_to_leave_period_from_leave_list[firefox]","tests","Wed Oct 29 00:48:52 UTC 2025","skipped","Wed Oct 29 00:48:52 UTC 2025","TestLeavePeriodIntegration","test_leave_period","",""
"
Verify user cannot login with empty password.

Scenario:
    Given: User is on the login page
    When: User enters only username (no password)
    And: User clicks the login button
    Then: User should remain on the login page

Args:
    login_page: LoginPage instance
","967","test_empty_password[webkit]","tests","Wed Oct 29 00:48:30 UTC 2025","passed","Wed Oct 29 00:48:31 UTC 2025","","test_login","",""
"
Smoke test: Round-trip navigation works.

Critical test to ensure users can navigate away and return.
","9148","test_smoke_round_trip_navigation[chromium]","tests","Wed Oct 29 00:46:59 UTC 2025","passed","Wed Oct 29 00:47:08 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test navigation to Change Password page.

Verifies that clicking Change Password in the user dropdown
navigates to the password change page.
","1781","test_change_password_navigation[firefox]","tests","Wed Oct 29 00:50:40 UTC 2025","passed","Wed Oct 29 00:50:42 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","367","test_all_months_end_date_calculation[firefox-April-March]","tests","Wed Oct 29 00:51:26 UTC 2025","passed","Wed Oct 29 00:51:26 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test performance review workflow.

Workflow:
1. View employee in PIM
2. Check employee performance
3. Review attendance (Time)
4. Check leave history
","13630","test_performance_review_workflow[firefox]","tests","Wed Oct 29 00:46:55 UTC 2025","passed","Wed Oct 29 00:47:08 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","177","test_all_months_end_date_calculation[chromium-July-June]","tests","Wed Oct 29 00:50:32 UTC 2025","passed","Wed Oct 29 00:50:33 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Navigation header persists across modules.

Critical test to ensure navigation header doesn't disappear.
","13578","test_smoke_navigation_header_persistent[chromium]","tests","Wed Oct 29 00:46:40 UTC 2025","passed","Wed Oct 29 00:46:53 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test opening the user dropdown.

Verifies that the user dropdown can be opened and menu items
become visible.
","990","test_open_user_dropdown[firefox]","tests","Wed Oct 29 00:50:36 UTC 2025","passed","Wed Oct 29 00:50:37 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Smoke test: Verify user dropdown is accessible.

Critical test to ensure users can access account options.
","496","test_smoke_user_dropdown_accessible[webkit]","tests","Wed Oct 29 00:50:26 UTC 2025","passed","Wed Oct 29 00:50:26 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test multiple round trips between modules.

Verifies that navigating back and forth multiple times
works correctly without errors.
","20857","test_multiple_round_trips[chromium]","tests","Wed Oct 29 00:46:38 UTC 2025","passed","Wed Oct 29 00:46:59 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test that save button is enabled when page loads.

Scenario:
    Given I am on the Leave Period configuration page
    Then the Save button should be enabled
    And the Reset button should be enabled

This verifies the page loads in a ready state.
","15","test_save_button_enabled[webkit]","tests","Wed Oct 29 00:48:21 UTC 2025","passed","Wed Oct 29 00:48:21 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Test that end date updates when start date changes.

Scenario:
    Given I am on the Leave Period configuration page
    When I select different start months
    Then the end date should update dynamically for each selection

This verifies real-time calculation of end dates.
","1595","test_end_date_updates_dynamically[webkit]","tests","Wed Oct 29 00:48:06 UTC 2025","passed","Wed Oct 29 00:48:08 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Test that NavigationHeader is available on all authenticated pages.

Verifies that the navigation header persists when navigating
between different modules.
","6753","test_navigation_header_available_on_all_pages[webkit]","tests","Wed Oct 29 00:50:05 UTC 2025","passed","Wed Oct 29 00:50:12 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Smoke test: Verify basic configure and save workflow.

Critical end-to-end test for the primary use case.
","1234","test_smoke_configure_and_save[chromium]","tests","Wed Oct 29 00:48:05 UTC 2025","passed","Wed Oct 29 00:48:07 UTC 2025","TestLeavePeriodSmoke","test_leave_period","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","3047","test_navigate_to_time[firefox]","tests","Wed Oct 29 00:49:52 UTC 2025","passed","Wed Oct 29 00:49:55 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","3394","test_navigate_to_time[webkit]","tests","Wed Oct 29 00:49:17 UTC 2025","passed","Wed Oct 29 00:49:21 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Verify user cannot login with empty username and password.

Scenario:
    Given: User is on the login page
    When: User clicks login button without entering credentials
    Then: User should remain on the login page
    And: URL should still contain ""auth/login""

Args:
    login_page: LoginPage instance
","934","test_empty_credentials[firefox]","tests","Wed Oct 29 00:48:41 UTC 2025","passed","Wed Oct 29 00:48:41 UTC 2025","","test_login","",""
"
Configure leave period to start on April 1st (fiscal year).

Scenario:
    Given I am on the Leave Period configuration page
    When I select ""April"" as start month
    And I select ""01"" as start date
    Then the end date should be ""March 31""
    When I save the configuration
    Then I should see a success message

This tests a common fiscal year leave period configuration.
","1344","test_configure_leave_period_april_first[firefox]","tests","Wed Oct 29 00:48:53 UTC 2025","passed","Wed Oct 29 00:48:54 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","204","test_all_months_end_date_calculation[chromium-February-January]","tests","Wed Oct 29 00:50:17 UTC 2025","passed","Wed Oct 29 00:50:17 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Verify user dropdown is accessible.

Critical test to ensure users can access account options.
","1116","test_smoke_user_dropdown_accessible[firefox]","tests","Wed Oct 29 00:51:02 UTC 2025","passed","Wed Oct 29 00:51:03 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Smoke test: Verify Leave Period page loads successfully.

Critical test to ensure the page is accessible and displays
all essential elements.
","22","test_smoke_leave_period_page_loads[chromium]","tests","Wed Oct 29 00:48:37 UTC 2025","passed","Wed Oct 29 00:48:37 UTC 2025","TestLeavePeriodSmoke","test_leave_period","",""
"
Test rapid sequential navigation doesn't cause errors.

Verifies that navigating quickly between modules doesn't
cause race conditions or errors.
","19312","test_rapid_sequential_navigation[firefox]","tests","Wed Oct 29 00:47:33 UTC 2025","passed","Wed Oct 29 00:47:52 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","179","test_all_months_end_date_calculation[chromium-November-October]","tests","Wed Oct 29 00:50:42 UTC 2025","passed","Wed Oct 29 00:50:43 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Demo: Login test with visual highlighting for debugging.

This test shows how to use Playwright's native highlight() during development
to visually identify which elements are being interacted with.

Scenario:
    Given: User is on the login page
    When: User enters valid credentials with visual highlights
    Then: User should be redirected to dashboard

Args:
    login_page: LoginPage instance
    config_service: Configuration service with credentials
","8270","test_login_with_highlight_demo[webkit]","tests","Wed Oct 29 00:48:41 UTC 2025","passed","Wed Oct 29 00:48:50 UTC 2025","","test_login_demo","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","252","test_all_months_end_date_calculation[webkit-August-July]","tests","Wed Oct 29 00:50:51 UTC 2025","passed","Wed Oct 29 00:50:51 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify user cannot login with empty username.

Scenario:
    Given: User is on the login page
    When: User enters only password (no username)
    And: User clicks the login button
    Then: User should remain on the login page

Args:
    login_page: LoginPage instance
","456","test_empty_username[chromium]","tests","Wed Oct 29 00:48:12 UTC 2025","passed","Wed Oct 29 00:48:13 UTC 2025","","test_login","",""
"
Test navigation to Dashboard.

Verifies that clicking Dashboard menu navigates to the main dashboard
and the URL changes accordingly.
","2163","test_navigate_to_dashboard[webkit]","tests","Wed Oct 29 00:49:48 UTC 2025","passed","Wed Oct 29 00:49:50 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test multiple round trips between modules.

Verifies that navigating back and forth multiple times
works correctly without errors.
","22210","test_multiple_round_trips[firefox]","tests","Wed Oct 29 00:46:48 UTC 2025","passed","Wed Oct 29 00:47:10 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","318","test_all_months_end_date_calculation[firefox-June-May]","tests","Wed Oct 29 00:51:27 UTC 2025","passed","Wed Oct 29 00:51:27 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify current leave period is displayed on the page.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the current leave period displayed
    And it should be in the format ""YYYY-MM-DD to YYYY-MM-DD""

This verifies that users can see the currently configured leave period.
","14","test_view_current_leave_period[firefox]","tests","Wed Oct 29 00:49:21 UTC 2025","passed","Wed Oct 29 00:49:21 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","272","test_all_months_end_date_calculation[firefox-December-November]","tests","Wed Oct 29 00:51:51 UTC 2025","passed","Wed Oct 29 00:51:51 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","523","test_all_months_end_date_calculation[firefox-March-February]","tests","Wed Oct 29 00:51:30 UTC 2025","passed","Wed Oct 29 00:51:30 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation to About page.

Verifies that clicking About in the user dropdown
opens the about dialog or page.
","1933","test_about_opening[firefox]","tests","Wed Oct 29 00:50:49 UTC 2025","passed","Wed Oct 29 00:50:51 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Verify current leave period is displayed on the page.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the current leave period displayed
    And it should be in the format ""YYYY-MM-DD to YYYY-MM-DD""

This verifies that users can see the currently configured leave period.
","7","test_view_current_leave_period[chromium]","tests","Wed Oct 29 00:48:26 UTC 2025","passed","Wed Oct 29 00:48:26 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test navigation works correctly after page refresh.

Verifies that refreshing the page doesn't break navigation.
","7663","test_navigation_with_page_refresh[webkit]","tests","Wed Oct 29 00:47:50 UTC 2025","passed","Wed Oct 29 00:47:58 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","2554","test_navigate_to_recruitment[firefox]","tests","Wed Oct 29 00:50:06 UTC 2025","passed","Wed Oct 29 00:50:08 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Performance module.

Verifies that clicking Performance menu navigates to the Performance
module and the URL changes accordingly.
","2458","test_navigate_to_performance[webkit]","tests","Wed Oct 29 00:49:39 UTC 2025","passed","Wed Oct 29 00:49:42 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","217","test_all_months_end_date_calculation[webkit-February-January]","tests","Wed Oct 29 00:50:40 UTC 2025","passed","Wed Oct 29 00:50:40 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","180","test_all_months_end_date_calculation[chromium-September-August]","tests","Wed Oct 29 00:50:39 UTC 2025","passed","Wed Oct 29 00:50:39 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Verify basic navigation works.

Critical test to ensure users can navigate between modules.
","5006","test_smoke_navigation_works[webkit]","tests","Wed Oct 29 00:50:23 UTC 2025","passed","Wed Oct 29 00:50:28 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test that save button is enabled when page loads.

Scenario:
    Given I am on the Leave Period configuration page
    Then the Save button should be enabled
    And the Reset button should be enabled

This verifies the page loads in a ready state.
","10","test_save_button_enabled[chromium]","tests","Wed Oct 29 00:48:12 UTC 2025","passed","Wed Oct 29 00:48:12 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Test navigation to PIM module.

Verifies that clicking PIM menu navigates to the PIM module
and the URL changes accordingly.
","2487","test_navigate_to_pim[webkit]","tests","Wed Oct 29 00:49:28 UTC 2025","passed","Wed Oct 29 00:49:31 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test that Leave Period page has global navigation header.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the global navigation header
    And I should be able to access user dropdown
    And I should be able to navigate to other modules

This verifies the global navigation component is available.
","35","test_leave_period_preserves_global_navigation[chromium]","tests","Wed Oct 29 00:48:23 UTC 2025","passed","Wed Oct 29 00:48:23 UTC 2025","TestLeavePeriodIntegration","test_leave_period","",""
"
Verify user cannot login with empty username and password.

Scenario:
    Given: User is on the login page
    When: User clicks login button without entering credentials
    Then: User should remain on the login page
    And: URL should still contain ""auth/login""

Args:
    login_page: LoginPage instance
","346","test_empty_credentials[chromium]","tests","Wed Oct 29 00:48:10 UTC 2025","passed","Wed Oct 29 00:48:11 UTC 2025","","test_login","",""
"
Test navigation to Directory module.

Verifies that clicking Directory menu navigates to the Directory
module and the URL changes accordingly.
","2141","test_navigate_to_directory[firefox]","tests","Wed Oct 29 00:50:22 UTC 2025","passed","Wed Oct 29 00:50:24 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","247","test_all_months_end_date_calculation[webkit-April-March]","tests","Wed Oct 29 00:50:42 UTC 2025","passed","Wed Oct 29 00:50:42 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigating from Leave to Dashboard and back.

Verifies that returning to Leave module after visiting Dashboard
works correctly.
","9269","test_leave_to_dashboard_and_back[chromium]","tests","Wed Oct 29 00:46:21 UTC 2025","passed","Wed Oct 29 00:46:30 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test that navigation header remains consistent across all modules.

Verifies that the same navigation options are available regardless
of which module the user is currently viewing.
","14411","test_navigation_header_consistent_across_modules[chromium]","tests","Wed Oct 29 00:47:03 UTC 2025","passed","Wed Oct 29 00:47:17 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Test round trip navigation with user dropdown interaction.

Verifies that user dropdown works correctly after navigating
between modules.
","9568","test_round_trip_with_user_dropdown[chromium]","tests","Wed Oct 29 00:47:06 UTC 2025","passed","Wed Oct 29 00:47:15 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test navigation through all main modules sequentially.

Simulates a user exploring different modules in the application,
verifying that each navigation works correctly.
","19460","test_navigate_through_all_main_modules[firefox]","tests","Wed Oct 29 00:46:26 UTC 2025","passed","Wed Oct 29 00:46:45 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Verify all main menu items are visible after login.

Tests that the navigation header displays all expected menu items
for a logged-in user with standard permissions.
","919","test_main_menu_items_visible[chromium]","tests","Wed Oct 29 00:48:44 UTC 2025","passed","Wed Oct 29 00:48:45 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","411","test_all_months_end_date_calculation[webkit-June-May]","tests","Wed Oct 29 00:50:48 UTC 2025","passed","Wed Oct 29 00:50:49 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test PIM to Leave navigation workflow.

Common workflow: View employee in PIM, then assign leave.
","6655","test_navigate_pim_to_leave_workflow[webkit]","tests","Wed Oct 29 00:47:09 UTC 2025","passed","Wed Oct 29 00:47:15 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Verify user dropdown menu items appear when opened.

Tests that clicking the user dropdown reveals all expected menu items
(Change Password, About, Support, Logout).
","839","test_user_dropdown_menu_items[chromium]","tests","Wed Oct 29 00:49:10 UTC 2025","passed","Wed Oct 29 00:49:11 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","217","test_all_months_end_date_calculation[chromium-May-April]","tests","Wed Oct 29 00:50:22 UTC 2025","passed","Wed Oct 29 00:50:22 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
